"","INVENTORY_ID","PLOT_ID","TREE_ID","specie","dbh_1","dbh_2","dbh","height","expan","basal_area"
"720143","IFN3","25_982_A_1_IFN3","IFN3_25_982_A_1_22_IFN3",21,189,209,19.9,12.7,31.8309886183791,311.025526687023
"720144","IFN3","25_982_A_1_IFN3","IFN3_25_982_A_1_23_IFN3",21,167,170,16.85,0,31.8309886183791,222.992210047212
"720145","IFN3","25_982_A_1_IFN3","IFN3_25_982_A_1_24_IFN3",21,293,288,29.05,14.6,14.1471060526129,662.799473586515
"720146","IFN3","25_982_A_1_IFN3","IFN3_25_982_A_1_25_IFN3",21,229,235,23.2,14.1,14.1471060526129,422.732707467043
"720147","IFN3","25_982_A_1_IFN3","IFN3_25_982_A_1_26_IFN3",21,152,173,16.25,0,31.8309886183791,207.394202522139
"720148","IFN3","25_982_A_1_IFN3","IFN3_25_982_A_1_27_IFN3",21,172,165,16.85,0,31.8309886183791,222.992210047212
"720149","IFN3","25_982_A_1_IFN3","IFN3_25_982_A_1_28_IFN3",21,122,129,12.55,0,31.8309886183791,123.702174230507
"720150","IFN3","25_982_A_1_IFN3","IFN3_25_982_A_1_29_IFN3",21,174,194,18.4,9.6,31.8309886183791,265.90440219984
"720151","IFN3","25_982_A_1_IFN3","IFN3_25_982_A_1_30_IFN3",21,259,264,26.15,14.5,14.1471060526129,537.072935589851
"720152","IFN3","25_982_A_1_IFN3","IFN3_25_982_A_1_31_IFN3",21,249,245,24.7,14,14.1471060526129,479.163565507149
"720153","IFN3","25_982_A_1_IFN3","IFN3_25_982_A_1_32_IFN3",21,215,220,21.75,14.2,31.8309886183791,371.542418672205
"720154","IFN3","25_982_A_1_IFN3","IFN3_25_982_A_1_33_IFN3",21,149,159,15.4,10,31.8309886183791,186.265028431339
"720155","IFN3","25_982_A_1_IFN3","IFN3_25_982_A_1_34_IFN3",21,184,176,18,13.6,31.8309886183791,254.469004940773
"720156","IFN3","25_982_A_1_IFN3","IFN3_25_982_A_1_35_IFN3",21,267,250,25.85,13.3,14.1471060526129,524.820724240851
"720157","IFN3","25_982_A_1_IFN3","IFN3_25_982_A_1_36_IFN3",21,215,192,20.35,13.4,31.8309886183791,325.25105092156
"720158","IFN3","25_982_A_1_IFN3","IFN3_25_982_A_1_37_IFN3",21,183,189,18.6,12.6,31.8309886183791,271.716348608981
"720159","IFN3","25_982_A_1_IFN3","IFN3_25_982_A_1_38_IFN3",21,155,150,15.25,13.5,31.8309886183791,182.654160375119
"720160","IFN3","25_982_A_1_IFN3","IFN3_25_982_A_1_39_IFN3",21,94,94,9.4,0,127.323954473516,69.3977817177985
"720161","IFN3","25_982_A_1_IFN3","IFN3_25_982_A_1_40_IFN3",21,136,134,13.5,12.3,31.8309886183791,143.138815279185
"720162","IFN3","25_982_A_1_IFN3","IFN3_25_982_A_1_41_IFN3",21,167,161,16.4,13.5,31.8309886183791,211.240690027378
"720163","IFN3","25_982_A_1_IFN3","IFN3_25_982_A_1_42_IFN3",21,143,158,15.05,13.5,31.8309886183791,177.894647504931
"720164","IFN3","25_982_A_1_IFN3","IFN3_25_982_A_1_43_IFN3",21,244,242,24.3,13.5,14.1471060526129,463.769761504559
"720165","IFN3","25_982_A_1_IFN3","IFN3_25_982_A_1_44_IFN3",21,233,235,23.4,14.1,14.1471060526129,430.052618349907
"720166","IFN3","25_982_A_1_IFN3","IFN3_25_982_A_1_45_IFN3",21,188,191,18.95,13.6,31.8309886183791,282.038443971432
"720167","IFN3","25_982_A_1_IFN3","IFN3_25_982_A_1_46_IFN3",21,89,89,8.9,12,127.323954473516,62.2113885227119
"720168","IFN3","25_982_A_1_IFN3","IFN3_25_982_A_1_47_IFN3",21,186,171,17.85,13.6,31.8309886183791,250.245526317103
"720169","IFN3","25_982_A_1_IFN3","IFN3_25_982_A_1_48_IFN3",21,137,133,13.5,0,31.8309886183791,143.138815279185
"720170","IFN3","25_982_A_1_IFN3","IFN3_25_982_A_1_49_IFN3",21,164,156,16,0,31.8309886183791,201.061929829747
"720171","IFN3","25_982_A_1_IFN3","IFN3_25_982_A_1_50_IFN3",21,165,168,16.65,14.5,31.8309886183791,217.730042352449
