"","PLOT_ID","specie","G_sp","N_sp","sp_1","sp_2","sp_3","G_sp_1","G_sp_2","G_sp_3","N_sp_1","N_sp_2","N_sp_3","SUM_DBH","SUM_H","BASAL_AREA","DENSITY","CD_0_75","CD_75_125","CD_125_175","CD_175_225","CD_225_275","CD_275_325","CD_325_375","CD_375_425","CD_425_","MEAN_DBH","MEAN_H","QM_DBH","DOMINANT_H","X","Provincia","Estadillo","ESTRATO","FECHGR","CODGR","NUMPMA","NUMTIP","NUMPME","NUMMAT","VERIFICA","FECHAVE","CODVE","HOJA","VUELO","FOTO","COORDEX","COORDEY","ANO","MUNICI","PROPIED1","PROPIED2","AREAPRO1","AREAPRO2","ALTITUD1","ALTITUD2","PENDIEN1","PENDIEN2","USO1","USO2","FRACCION1","FRACCION2","ESPECIA12","OCUPA11","OCUPA12","ESTADA11","ESTADA12","ESPECIA21","ESPECIA22","OCUPA21","OCUPA22","ESTADA21","ESTADA22","ESPECIA31","ESPECIA32","OCUPA31","OCUPA32","ESTADA31","ESTADA32","ESPECIB1","MASAB1","ORIGEB1","EDADB1","ESPECIB2","MASAB2","ORIGEB2","EDADB2","ESPECIB3","MASAB3","ORIGEB3","EDADB3","ESPECIE1","ESPECIE2","ESPECIE3","ESPECIE4","ESPECIE5","ESPECIE6","ESPECIE7","CLASUELO","ESPESOR","CLACOBER","CUBIERTA","MEROSIVA1","MEROSIVA2","MEROSIVA3","MEROSIVA4","DISESPAC","COMPESPE","PREPSUEL1","PREPSUEL2","TRAVUELO1","TRAVUELO2","CORTAS","DANOS1","DANOS2","DANOS3","ORIENTA1","ORIENTA2","MAXPEND1","MAXPEND2","INVENTORY_ID","AGE","MUNICIPALITY","SPECIE_IFN_ID","Fecha_IFN2","Anyo_IFN2","EXEC_TIME"
"12264","24_1097","26",4064.0625,31.8309886183791,26,NA,NA,4064.0625,NA,NA,31.8309886183791,NA,NA,405.845104884333,159.154943091895,0.40640625,31.8309886183791,0,0,31.8309886183791,0,0,0,0,0,0,12.75,5,12.75,5,1617,24,1097,NA,930126,3,1,1,2,2,"S",930205,3,159,2,"0159J11","728","4723",92,210,"2","2","0","0","11",11,2,2,9,1,"00",45,25,6,7,3,2,25,26,3,3,3,3,NA,NA,NA,NA,NA,NA,25,1,2,15,26,1,2,15,NA,NA,NA,NA,25,26,21,NA,NA,NA,NA,3,4,"W","20",NA,NA,NA,"1",1,2,NA,1,NA,0,0,NA,NA,"01",240,NA,"1.75",NA,"IFN2",15,210,26,"19930126",1993,10
"12273","24_1128","26",593084.305555556,1068.10650697228,26,NA,NA,593084.305555556,NA,NA,1068.10650697228,NA,NA,27503.3888768848,12293.8351597206,59.3084305555556,1068.10650697228,0,0,159.154943091895,159.154943091895,282.942121052258,311.236333157484,113.176848420903,42.4413181578388,0,25.7496688741722,11.5099337748344,26.5892443274961,13.5,195,24,1128,NA,921117,3,63,5,0,1,"S",921124,3,159,2,"0159L11","729","4717",92,210,"2","2","0","0","12",12,3,3,9,1,"00",85,26,6,7,3,4,25,21,3,3,3,3,NA,NA,NA,NA,NA,NA,26,3,6,NA,21,3,2,NA,NA,NA,NA,NA,26,21,NA,NA,NA,NA,NA,3,5,"W","20",NA,NA,NA,"1",1,2,NA,1,NA,0,0,NA,NA,"M414",5,NA,"2.75",NA,"IFN2",19,210,26,"19921117",1992,11
"12291","24_1149","21",62903.625,636.619772367581,26,21,25,80076.5416666667,62903.625,29523.25,229.89047335496,636.619772367581,381.971863420549,15416.8088208349,7519.18686696377,17.2503416666667,1248.48210914309,0,827.605704077856,254.647908947033,95.4929658551372,42.4413181578388,28.2942121052258,0,0,0,12.3484419263456,6.02266288951841,13.2636406882103,7.98275862068965,205,24,1149,NA,921118,3,24,6,1,2,"S",921125,3,159,2,"0159M11","729","4711",92,23,"6","6","0","0","11",11,3,2,9,1,"00",85,26,8,4,0,4,25,21,2,4,0,3,NA,25,NA,1,NA,3,26,3,6,NA,21,3,6,NA,25,3,6,NA,26,21,25,NA,NA,NA,NA,2,2,"W","20",NA,NA,NA,"1",1,2,NA,0,NA,0,0,NA,NA,"01",68,NA,"2.25",NA,"IFN2",15,23,26,"19921118",1992,10
"12314","24_1160","26",258670.888888889,636.619772367581,26,NA,NA,258670.888888889,NA,NA,636.619772367581,NA,NA,14245.0747620273,6083.25560262356,25.8670888888889,636.619772367581,0,0,31.8309886183791,222.816920328653,297.089227104871,84.8826363156775,0,0,0,22.3761111111111,9.55555555555556,22.7451484448394,10.375,1649,24,1160,NA,930126,3,35,5,1,2,"S",930208,3,160,2,"0160J08","259","4728",92,123,"2","2","0","0","10",10,1,2,9,1,"40",70,26,7,8,1,4,25,21,2,2,0,4,21,NA,"1",NA,0,NA,26,1,2,30,21,1,2,30,NA,NA,NA,NA,26,21,43,NA,NA,NA,NA,2,4,"W","20",NA,NA,NA,"1",1,2,NA,2,NA,3,0,NA,NA,"01",235,NA,"1.00",NA,"IFN2",30,123,26,"19930126",1993,10
"12328","24_1173","26",503028.75,1885.10188151067,26,NA,NA,503028.75,NA,NA,1885.10188151067,NA,NA,34019.5459247183,17390.3301151744,50.302875,1885.10188151067,0,127.323954473516,636.619772367581,923.098669932993,198.059484736581,0,0,0,0,18.0465290806754,9.22514071294559,18.43249180717,10.1875,223,24,1173,NA,921118,3,64,5,0,1,"S",921125,3,160,2,"0160K08","258","4719",92,15,"6","6","0","0","09",9,1,1,9,1,"90",85,26,0,0,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,1,2,30,NA,NA,NA,NA,NA,NA,NA,NA,26,43,NA,NA,NA,NA,NA,2,5,"G","20",NA,NA,NA,"1",1,1,NA,0,NA,0,0,NA,NA,"01",345,NA,"0.25",NA,"IFN2",30,15,26,"19921118",1992,11
"12371","24_1216","25",192372.381944444,1032.73874184074,26,25,NA,351397.055555556,192372.381944444,NA,1906.32254058959,1032.73874184074,NA,43114.8972447688,24474.4934710203,54.37694375,2939.06128243033,0,1145.91559026165,923.098669932993,700.281749604339,141.471060526129,28.2942121052258,0,0,0,14.669614921781,8.32731648616125,15.3482242414105,10.5625,262,24,1216,NA,921119,3,72,6,1,2,"S",921126,3,161,2,"0161J04","275","4724",92,133,"2","2","0","0","10",10,2,3,9,1,"50",90,25,5,5,1,3,26,26,3,5,0,3,21,NA,"1",NA,0,NA,25,1,2,25,26,1,2,25,NA,NA,NA,NA,25,26,43,NA,NA,NA,NA,1,9,"G","20",NA,NA,NA,"1",1,2,NA,0,3,4,0,NA,NA,"G402",155,NA,"2.75",NA,"IFN2",25,133,26,"19921119",1992,11
"12577","24_1441","21",22699.125,190.985931710274,26,25,21,226011.472222222,76798.1597222222,22699.125,417.339628552081,346.604098289017,190.985931710274,19468.3631554776,12069.2498511354,33.1749756944444,1082.25361302489,0,381.971863420549,127.323954473516,190.985931710274,198.059484736581,169.765272631355,14.1471060526129,0,0,17.9887254901961,11.1519607843137,19.7558556306566,12.5,446,24,1441,NA,921123,3,40,6,2,1,"S",921130,3,196,2,"0196J11","343","4707",92,229,"6","6","0","0","09",9,2,1,9,1,"00",90,26,4,4,0,4,26,25,4,3,0,4,25,21,"2",2,0,3,26,3,1,NA,25,3,1,NA,21,3,1,NA,26,25,21,43,NA,NA,NA,2,4,"W","20",NA,NA,NA,"1",1,3,NA,0,3,4,4,NA,NA,"M402",15,NA,"0.50",NA,"IFN2",30,229,26,"19921123",1992,10
"12672","24_1587","26",82420.4722222222,498.685488354605,26,NA,NA,82420.4722222222,NA,NA,498.685488354605,NA,NA,6383.88160624158,3207.85629742998,8.24204722222222,498.685488354605,0,381.971863420549,31.8309886183791,0,28.2942121052258,56.5884242104517,0,0,0,12.8014184397163,6.43262411347518,14.5063864634495,8.93939393939394,582,24,1587,NA,921201,2,10,5,1,2,"S",921209,2,230,1,"0230M13","732","4677",92,47,"2","2","0","0","09",9,3,3,9,1,"00",40,26,0,0,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,NA,NA,NA,NA,NA,NA,1,2,"W","20",NA,NA,NA,"1",1,1,NA,0,NA,0,4,NA,NA,"G912",110,NA,"3.25",NA,"IFN2",4,47,26,"19921201",1992,11
"12676","24_1597","21",106166.069444444,491.611935328299,26,21,NA,158914.836111111,106166.069444444,NA,229.466060173382,491.611935328299,NA,14552.0245220508,7243.31829893781,26.5080905555556,721.07799550168,0,31.8309886183791,350.14087480217,159.154943091895,70.7355302630646,28.2942121052258,42.4413181578388,28.2942121052258,10.1859163578813,20.1809299587993,10.0451245830881,21.6348137450683,11.2046632124352,592,24,1597,NA,921201,2,31,5,1,1,"S",921209,2,230,1,"0230M13","731","4673",92,47,"2","2","0","0","10",10,4,3,9,1,"00",70,21,0,5,4,3,26,26,0,5,4,4,NA,NA,NA,NA,NA,NA,21,1,1,30,26,3,1,NA,NA,NA,NA,NA,21,26,NA,NA,NA,NA,NA,2,3,"W","20",NA,NA,NA,"1",1,2,NA,0,NA,4,0,NA,NA,"01",4,NA,"3.50",NA,"IFN2",30,47,26,"19921201",1992,11
"12755","24_604","26",5148.0625,31.8309886183791,26,NA,NA,5148.0625,NA,NA,31.8309886183791,NA,NA,456.77468667374,238.732414637843,0.51480625,31.8309886183791,0,0,31.8309886183791,0,0,0,0,0,0,14.35,7.5,14.35,7.5,1233,24,604,NA,930129,2,1,0,1,2,"S",930222,3,126,1,"0126M09","697","4729",92,72,"6","6","0","0","08",8,4,4,9,1,"25",15,26,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,2,1,5,NA,NA,NA,NA,NA,NA,NA,NA,26,NA,NA,NA,NA,NA,NA,2,2,"W","15",NA,NA,NA,"1",1,1,NA,3,NA,0,1,NA,NA,"G912",127,NA,"5.50",NA,"IFN2",5,72,26,"19930129",1993,10
"12803","24_679","26",200593.090277778,481.001605788839,26,NA,NA,200593.090277778,NA,NA,481.001605788839,NA,NA,10764.7098342588,4380.29771154028,20.0593090277778,481.001605788839,0,0,63.6619772367581,190.985931710274,127.323954473516,84.8826363156775,14.1471060526129,0,0,22.3797794117647,9.10661764705882,23.0430403714185,10.4375,1294,24,679,NA,930125,3,24,6,0,3,"S",930129,3,128,2,"0128M09","260","4729",92,123,"2","2","0","0","10",10,3,2,9,1,"20",55,26,7,0,3,4,25,NA,2,NA,0,NA,21,NA,"1",NA,0,NA,26,1,2,30,NA,NA,NA,NA,NA,NA,NA,NA,26,43,NA,NA,NA,NA,NA,2,3,"W","20",NA,NA,NA,"1",1,1,NA,0,NA,0,4,NA,NA,"01",316,NA,"2.00",NA,"IFN2",30,123,26,"19930125",1993,10
"12804","24_680","26",175968.465277778,1121.15815466957,26,NA,NA,175968.465277778,NA,NA,1121.15815466957,NA,NA,15229.5365044635,6937.38713055006,17.5968465277778,1121.15815466957,0,509.295817894065,445.633840657307,95.4929658551372,70.7355302630646,0,0,0,0,13.5837539432177,6.18769716088328,14.1364070658658,8.05172413793103,1295,24,680,NA,930125,3,26,5,2,1,"S",930129,3,128,2,"0128M09","261","4729",92,92,"2","2","0","0","10",10,3,2,9,1,"30",75,26,0,6,1,4,NA,25,NA,3,NA,3,NA,21,NA,1,NA,3,26,1,2,25,25,1,2,20,21,1,2,20,26,25,21,NA,NA,NA,NA,2,4,"W","20",NA,NA,NA,"1",1,2,NA,2,4,2,0,NA,NA,"01",244,NA,"2.25",NA,"IFN2",25,92,26,"19930125",1993,10
"12849","24_706","21",13110.25,127.323954473516,26,25,21,216898.493055556,160168.6875,13110.25,873.583798748848,986.760647169751,127.323954473516,30022.6347872038,16394.7275267218,39.0177430555556,1987.66840039212,0,509.295817894065,1018.59163578813,318.309886183791,127.323954473516,14.1471060526129,0,0,0,15.1044483985765,8.24822064056939,15.8093554783416,10.75,1318,24,706,NA,930125,3,56,5,2,2,"S",930129,3,129,2,"0129K10","293","4741",92,76,"6","6","0","0","10",10,2,4,9,1,"30",75,25,5,5,1,4,25,26,4,4,0,4,26,21,"1",1,0,3,25,1,2,30,26,1,2,30,21,1,2,30,25,26,21,43,NA,NA,NA,2,2,"W","20",NA,NA,NA,"1",1,2,NA,1,NA,0,0,NA,NA,"P913",250,NA,"4.75",NA,"IFN2",30,76,26,"19930125",1993,10
"12910","24_744","21",84966.5,509.295817894065,26,21,NA,283045.770833333,84966.5,NA,862.973469209388,509.295817894065,NA,24426.2164716158,11151.4563459721,36.8012270833333,1372.26928710345,0,127.323954473516,604.788783749202,413.802852038928,169.765272631355,42.4413181578388,14.1471060526129,0,0,17.7998711340206,8.12628865979381,18.47849247851,9.9375,1351,24,744,NA,930209,3,49,6,0,3,"S",930211,3,129,2,"0129L05","277","4734",92,133,"2","2","0","0","11",11,2,1,9,1,"40",60,26,4,7,1,4,25,21,4,3,0,4,26,NA,"2",NA,0,NA,26,1,2,35,21,1,2,35,NA,NA,NA,NA,26,21,NA,NA,NA,NA,NA,2,2,"W","20",NA,NA,NA,"1",1,2,NA,2,NA,4,4,NA,NA,"P304",120,NA,"0.50",NA,"IFN2",35,133,26,"19930209",1993,10
"12931","24_751","21",63035.4236111111,166.228496118202,26,21,25,134493.0625,63035.4236111111,59198.4027777778,1018.59163578813,166.228496118202,427.949958091541,22026.3367686157,10932.1762021566,25.6726888888889,1612.77008999787,0,891.267681314614,477.464829275686,159.154943091895,84.8826363156775,0,0,0,0,13.6574561403509,6.77850877192982,14.2365418134819,8.98484848484849,1358,24,751,NA,930203,2,33,6,2,2,"S",930224,2,129,2,"0129L06","279","4733",92,61,"6","6","0","0","10",10,2,2,9,1,"30",60,21,4,4,1,4,25,25,4,3,0,4,26,26,"2",3,0,4,21,3,1,NA,25,3,1,NA,26,3,1,NA,21,25,26,NA,NA,NA,NA,2,4,"W","20",NA,NA,NA,"1",1,2,NA,2,NA,4,4,NA,NA,"P913",70,NA,"2.25",NA,"IFN2",25,61,26,"19930203",1993,10
"13006","24_796","21",126491.25,859.436692696235,26,21,NA,152895.909722222,126491.25,NA,594.178454209743,859.436692696235,NA,21822.7952802837,11521.0494915966,27.9387159722222,1453.61514690598,0,541.126806512444,541.126806512444,286.478897565412,70.7355302630646,14.1471060526129,0,0,0,15.0127737226277,7.92579075425791,15.6434868251506,10.2121212121212,1400,24,796,NA,930204,2,37,6,2,1,"S",930225,3,130,2,"0130K04","300","4739",92,151,"2","2","0","0","10",10,3,4,9,1,"20",70,21,6,5,1,3,25,26,4,5,0,4,NA,NA,NA,NA,NA,NA,21,1,2,25,26,3,2,NA,NA,NA,NA,NA,21,26,43,NA,NA,NA,NA,2,4,"W","20",NA,NA,NA,"1",1,2,NA,1,2,4,0,NA,NA,"M311",288,NA,"6.75",NA,"IFN2",25,151,26,"19930204",1993,9
"13093","24_831","21",134754.875,1623.38041953733,26,21,NA,144507.9375,134754.875,NA,1464.22547644544,1623.38041953733,NA,32284.580206191,18509.7198815874,27.92628125,3087.60589598277,127.323954473516,2450.98612361519,445.633840657307,63.6619772367581,0,0,0,0,0,10.4561855670103,5.99484536082474,10.7312591376973,7.625,1435,24,831,NA,930118,3,37,6,3,2,"S",930201,3,130,2,"0130K09","313","4736",92,199,"2","2","0","0","11",11,2,2,9,1,"50",85,21,4,5,1,3,25,26,4,4,0,4,26,43,"2",1,0,2,21,1,2,20,26,1,2,20,43,3,6,NA,21,26,43,NA,NA,NA,NA,2,4,"W","20",NA,NA,NA,"1",1,2,NA,1,NA,0,0,NA,NA,"01",90,NA,"2.00",NA,"IFN2",20,199,26,"19930118",1993,10
"13105","24_836","21",4455.5625,31.8309886183791,26,25,21,20750.6944444444,6320.25,4455.5625,173.302049144508,127.323954473516,31.8309886183791,3436.50889900534,1306.83892161012,3.15265069444444,332.456992236404,0,254.647908947033,63.6619772367581,0,14.1471060526129,0,0,0,0,10.3367021276596,3.93085106382979,10.9881669913497,3.88793103448276,1440,24,836,NA,930118,3,5,4,1,2,"S",930201,3,130,2,"0130L09","313","4735",92,79,"2","2","0","0","10",10,4,1,9,1,"20",40,25,4,8,1,3,25,21,4,1,0,3,26,26,"2",1,0,4,25,1,2,15,21,1,2,20,26,3,1,NA,25,21,26,NA,NA,NA,NA,2,2,"W","20",NA,NA,NA,"1",1,2,NA,1,NA,0,0,NA,NA,"M402",50,NA,"0.50",NA,"IFN2",15,79,26,"19930118",1993,9
"13132","24_847","21",89771.9375,986.760647169751,26,21,NA,237544.409722222,89771.9375,NA,1142.37881374849,986.760647169751,NA,28638.3404599556,16171.9106063931,32.7316347222222,2129.13946091824,0,1145.91559026165,636.619772367581,318.309886183791,14.1471060526129,14.1471060526129,0,0,0,13.4506644518272,7.59551495016611,13.9906165160203,9.65714285714286,1451,24,847,NA,930118,3,41,5,1,2,"S",930201,3,130,2,"0130L10","315","4734",92,68,"2","2","0","0","10",10,2,2,9,1,"30",80,21,4,5,1,3,25,26,4,5,0,4,26,NA,"2",NA,0,NA,21,1,2,20,26,3,1,NA,NA,NA,NA,NA,21,26,NA,NA,NA,NA,NA,2,3,"W","20",NA,NA,NA,"1",1,2,NA,2,NA,0,0,NA,NA,"01",135,NA,"1.00",NA,"IFN2",20,68,26,"19930118",1993,10
"13218","24_924","21",156412.6875,763.943726841098,26,21,NA,288915.916666667,156412.6875,NA,636.619772367581,763.943726841098,NA,27293.1275131778,15234.6648304075,44.5328604166667,1400.56349920868,0,0,636.619772367581,381.971863420549,282.942121052258,84.8826363156775,14.1471060526129,0,0,19.4872474747475,10.8775252525253,20.1207401853426,11.75,1526,24,924,NA,930120,3,59,6,2,1,"S",930203,3,131,2,"0131L04","329","4735",92,52,"2","2","0","0","11",11,5,2,9,1,"40",90,26,7,6,1,4,25,21,3,4,0,3,26,NA,"1",NA,0,NA,26,3,1,NA,21,1,2,28,NA,NA,NA,NA,26,21,NA,NA,NA,NA,NA,2,3,"W","20",NA,NA,NA,"1",1,2,NA,2,NA,4,0,NA,NA,"M402",266,NA,"1.75",NA,"IFN2",30,52,26,"19930120",1993,10
"13224","24_927","21",11664,127.323954473516,26,25,21,113019.375,76853.6875,11664,413.802852038928,795.774715459477,127.323954473516,17651.8747383221,8626.19791558073,20.15370625,1336.90152197192,127.323954473516,636.619772367581,318.309886183791,254.647908947033,0,0,0,0,0,13.2035714285714,6.45238095238095,13.8542433760855,8,1529,24,927,NA,930120,3,24,4,2,1,"S",930203,3,131,2,"0131L08","340","4735",92,4,"2","2","0","0","11",11,2,1,9,1,"40",90,26,0,5,1,3,25,25,5,5,0,3,26,NA,"5",NA,0,NA,26,1,2,25,25,1,2,21,NA,NA,NA,NA,26,25,21,NA,NA,NA,NA,2,3,"W","20",NA,NA,NA,"1",1,2,NA,0,NA,0,0,NA,NA,"M414",395,NA,"0.25",NA,"IFN2",25,4,26,"19930120",1993,9
"14360","27_1077","26",154205.125,279.405344539105,26,NA,NA,154205.125,NA,NA,279.405344539105,NA,NA,7236.95210121414,3321.03314585088,15.4205125,279.405344539105,0,0,31.8309886183791,63.6619772367581,70.7355302630646,56.5884242104517,56.5884242104517,0,0,25.9012658227848,11.8860759493671,26.508619329082,13.875,518,27,1077,NA,892012,NA,NA,NA,NA,NA,"S",902401,NA,48,1,"0048K02","624","4796",87,1,"6","6","0","0","5",5,3,2,9,1,"90",40,26,0,0,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,41,73,72,NA,NA,NA,2,10,"G","20",NA,NA,NA,"1",1,2,NA,0,NA,0,0,NA,NA,"P112",147,NA,"1.75",NA,"IFN2",1,1,26,"19892012",1989,9
"14361","27_1095","26",315200.944444444,855.899916183082,26,NA,NA,315200.944444444,NA,NA,855.899916183082,NA,NA,18177.6165670023,10005.5407557105,31.5200944444444,855.899916183082,0,0,127.323954473516,459.78094670992,183.912378683968,70.7355302630646,14.1471060526129,0,0,21.2380165289256,11.6900826446281,21.6539596134783,13.3125,536,27,1095,NA,892112,NA,NA,NA,NA,NA,"S",902401,NA,48,1,"0048K06","633","4793",87,44,"7","7","0","0","5",5,2,2,9,1,"70",70,26,0,0,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,73,41,NA,NA,NA,NA,2,14,"G","20",NA,NA,NA,"1",1,1,NA,0,NA,0,1,"M414","M402","M109",364,NA,"1.00",NA,"IFN2",1,44,26,"19892112",1989,9
"14388","27_1131","26",59513.1944444444,123.787177960363,26,55,72,59513.1944444444,19691.375,10498.5625,123.787177960363,190.985931710274,63.6619772367581,5991.47625210723,3658.79530285702,8.97031319444444,378.435086907396,0,127.323954473516,159.154943091895,63.6619772367581,0,0,14.1471060526129,14.1471060526129,0,15.8322429906542,9.66822429906542,17.3725337791165,10.5285714285714,572,27,1131,NA,892112,NA,NA,NA,NA,NA,"S",902401,NA,48,1,"0048M09","645","4785",87,53,"6","6","0","0","03",3,4,5,9,1,"80",55,55,6,4,3,3,28,26,3,3,3,4,NA,73,NA,3,NA,3,55,3,6,NA,26,3,1,NA,73,3,6,NA,55,26,73,72,41,57,74,2,13,"G","20",NA,NA,NA,"1",1,2,NA,0,NA,0,4,NA,NA,"P507",5,233,"16.50","11.00","IFN2",1,53,26,"19892112",1989,9
"14415","27_118","26",14883.8844444444,19.2400642315536,26,72,61,14883.8844444444,10251.5625,4192.5625,19.2400642315536,31.8309886183791,31.8309886183791,1642.7053664052,1062.87207773281,2.93280094444444,82.9020414683117,0,0,31.8309886183791,31.8309886183791,14.1471060526129,0,0,0,5.09295817894065,19.8150170648464,12.820819112628,21.2233404340808,12.820819112628,29,27,118,NA,891912,NA,NA,NA,NA,NA,"S",901003,NA,8,1,"0008K08","610","4828",87,38,"6","6","0","0","01",1,4,5,9,1,"70",25,26,7,4,4,4,61,61,3,3,4,3,NA,72,NA,2,NA,3,26,3,1,NA,61,3,6,NA,72,3,6,NA,61,26,72,41,73,57,99,2,6,"G","14",NA,NA,NA,"1",1,2,NA,0,NA,0,4,NA,NA,"01",360,NA,"8.00",NA,"IFN2",1,38,26,"19891912",1989,9
"14431","27_1203","26",194099.375,1464.22547644544,26,NA,NA,194099.375,NA,NA,1464.22547644544,NA,NA,18532.0015736203,11949.3531273395,19.4099375,1464.22547644544,0,763.943726841098,509.295817894065,190.985931710274,0,0,0,0,0,12.6565217391304,8.16086956521739,12.991615188936,10.225,643,27,1203,NA,892212,NA,NA,NA,NA,NA,"S",902501,NA,49,1,"0049L04","653","4788",87,18,"3","3","0","0","06",6,4,5,9,1,"55",70,26,0,0,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,1,2,23,NA,NA,NA,NA,NA,NA,NA,NA,26,NA,NA,NA,NA,NA,NA,2,8,"G","20",NA,NA,NA,"1",1,1,NA,0,NA,0,0,NA,NA,"01",278,NA,"11.00",NA,"IFN2",23,18,26,"19892212",1989,9
"14434","27_1221","26",182740.1875,1174.20980236687,26,NA,NA,182740.1875,NA,NA,1174.20980236687,NA,NA,16005.151593798,9124.88340393533,18.27401875,1174.20980236687,0,381.971863420549,668.45076098596,95.4929658551372,28.2942121052258,0,0,0,0,13.6305722891566,7.7710843373494,14.0766477025664,10.5857142857143,660,27,1221,NA,892212,NA,NA,NA,NA,NA,"S",902601,NA,49,1,"0049M02","650","4785",87,18,"6","6","0","0","06",6,2,5,9,1,"60",60,26,0,0,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,1,2,23,NA,NA,NA,NA,NA,NA,NA,NA,26,41,72,NA,NA,NA,NA,2,6,"G","19",NA,NA,NA,"1",1,1,NA,0,NA,0,0,NA,NA,"M414",225,NA,"7.75",NA,"IFN2",23,18,26,"19892212",1989,9
