"","INVENTORY_ID","PLOT_ID","AGE","MUNICIPALITY","SPECIE_IFN_ID","BASAL_AREA","DENSITY","MEAN_DBH","MEAN_H","QM_DBH","DOMINANT_H"
"8099","IFN3","15_3326_A_4_IFN3",20,73,26,30.7287776944444,332.315521175877,33.3176458067263,20.2971477224351,34.3125021586133,22.828729281768
"8107","IFN3","15_3335_A_1_IFN3",25,73,26,46.1359395277778,745.835431093753,27.457558801214,23.5186836115326,28.0642369499052,24.5181347150259
"8112","IFN3","15_3341_A_4_IFN3",25,73,26,38.145773,436.862634904687,32.7530440414508,22.6917098445596,33.3430880210934,23.6954314720812
"8114","IFN3","15_3346_A_4_IFN3",13,73,26,4.0764125,159.154943091895,17.68,15.8,18.0585990597277,16.5
"8118","IFN3","15_3349_A_1_IFN3",5,67,26,4.45992569444444,459.78094670992,10.4373076923077,6.02692307692308,11.1133088958863,6.99137931034483
"8120","IFN3","15_3350_A_4_IFN3",15,11,26,45.6673534722222,2896.6199642725,13.4678266178266,9.10989010989011,14.1681198349717,10.0625
"8130","IFN3","15_3362_A_1_IFN3",25,11,26,37.2606949444444,438.843229752053,31.9050290135397,19.9785622179239,32.8795475976428,20.8590425531915
"8134","IFN3","15_3368_A_4_IFN3",10,50,26,13.7847869722222,1242.96473778257,11.2697530161621,16.9595379012065,11.8829887166475,19.8205268935236
"8137","IFN3","15_338_A_6C_IFN3",9,61,26,14.5953027777778,569.42101861767,17.8782608695652,18.3540372670807,18.065287052059,17.3142857142857
"8187","IFN3","15_385_A_1_IFN3",35,44,26,27.4259640277778,403.899877802099,28.3935026269702,10.5588441330998,29.4035081511322,13.1512820512821
"8232","IFN3","15_413_A_4_IFN3",15,44,26,31.2403236111111,1234.33500309048,17.380229226361,13.6160458452722,17.9513162873086,15.5
"8238","IFN3","15_418_A_4_IFN3",4,44,26,0.616225,127.323954473516,7.85,7,7.85,7
"8265","IFN3","15_444_A_6C_IFN3",9,75,26,0.98605,159.154943091895,8.62,4.1,8.88166651028961,4.1
"8272","IFN3","15_448_A_4_IFN3",2,51,26,5.404251,25.4647908947033,51.93,26.3,51.9819728367441,26.3
"8279","IFN3","15_451_A_1_IFN3",35,51,26,18.7943053888889,248.989066525987,28.51,16.3877840909091,31.001168278939,18.7236842105263
"8301","IFN3","15_464_A_4_IFN3",3,48,26,6.16569513888889,116.713624934057,25.5833333333333,20.5151515151515,25.9349433752763,20.5151515151515
"8319","IFN3","15_470_A_3E_IFN3",5,15,26,8.16793125,1114.08460164327,9.53,12.4285714285714,9.66166578361546,13.2857142857143
"8329","IFN3","15_476_A_1_IFN3",35,35,26,2.90416388888889,42.4413181578388,29.45,10.5,29.5169301701018,10.5
"8333","IFN3","15_480_A_1_IFN3",5,15,26,0.915849,5.09295817894065,47.85,16,47.85,16
"8385","IFN3","15_519_A_4_IFN3",6,50,26,7.18869652777778,778.090832893711,10.5679545454545,13.6659090909091,10.845884745335,16.2741935483871
"8387","IFN3","15_520_A_4_IFN3",25,91,26,22.6278571666667,1005.57629821973,14.9714124929657,8.59102419808666,16.9265816107483,18.2062146892655
